label	data

0	"US  interest  rate  rise  expected  |||    US  interest  rates  are  expected  to  rise  for  the  fifth  time  since  June  following  the  US  Federal  Reserve's  latest  rate-setting  meeting  later  on  Tuesday.  |||    Borrowing  costs  are  tipped  to  rise  by  a  quarter  of  a  percentage  point  to  2.25%.  The  move  comes  as  a  recovery  in  the  US  economy,  the  world's  biggest,  shows  signs  of  robustness  and  sustainability.  The  dollar's  record-breaking  decline,  meanwhile,  has  spooked  markets  and  along  with  high  oil  prices  has  raised  concerns  about  the  pace  of  inflation.  ""We  are  seeing  evidence  that  inflation  is  moving  higher,""  said  Ken  Kim,  an  analyst  at  Stone  &  McCarthy  Research.  ""It's  not  a  risk,  it's  actually  happening.""  Mr  Kim  added  that  borrowing  costs  could  rise  further.  |||    The  Fed  has  said  that  it  will  move  in  a  ""measured""  way  to  combat  price  growth  and  lift  interest  rates  from  their  40-year  lows  that  were  prompted  by  sluggish  US  and  global  growth.  |||    With  the  economic  picture  now  looking  more  rosy,  the  Fed  has  implemented  quarter  percentage  point  rises  in  June,  August,  September  and  November.  Although  the  US  economy  grew  at  an  annual  rate  of  3.9%  in  the  three  months  to  September,  analysts  warn  that  Fed  has  to  be  careful  not  to  move  too  aggressively  and  take  the  wind  out  of  the  recovery's  sails.  Earlier  this  month  figures  showed  that  job  creation  is  still  weak,  while  consumer  confidence  is  subdued.  ""I  think  the  Fed  feels  it  has  a  fair  amount  of  flexibility,""  said  David  Berson,  chief  economist  at  Fannie  Mae.  ""While  inflation  has  moved  up,  it  hasn't  moved  up  a  lot.""  ""If  economic  growth  should  subside...  the  Fed  would  feel  it  has  the  flexibility  to  pause  in  its  tightening.  ""But  if  economic  growth  picked  up  and  caused  core  inflation  to  rise  a  little  more  quickly,  I  think  the  Fed  would  be  prepared  to  tighten  more  quickly  as  well.""" 

2	"Campbell  returns  to  election  team  |||    Ex-Downing  Street  media  chief  Alastair  Campbell  will  return  to  the  fold  to  strengthen  Labour's  general  election  campaign,  the  party  has  confirmed.  |||    Mr  Campbell  has  consistently  made  public  his  keenness  to  play  a  part  in  the  poll,  expected  in  May.  Both  Culture  Secretary  Tessa  Jowell  and  Deputy  Prime  Minister  John  Prescott  have  welcomed  his  return.  ""He  is  a  strong  Labour  Party  member,""  Mr  Prescott  told  BBC  One's  Breakfast  With  Frost  programme.  |||    Mr  Campbell  quit  Number  10  in  August  2003  after  being  Tony  Blair's  right-hand  man  at  the  1997  and  2001  elections.  Labour  have  refused  to  discuss  his  exact  new  position  and  have  not  said  how  it  would  affect  his  Downing  Street  replacement  David  Hill.  ""Of  course  Alastair's  going  to  be  part  of  the  election  campaign  and  I  think  that  all  of  us  who  will  also  be  part  of  the  election  campaign  are  very  pleased  about  that,""  Ms  Jowell  told  Sky  News.  |||    But  she  said  his  return  would  not  put  anybody  else's  ""nose  out  of  joint"".  ""This  is  the  daft  thing  about  the  way  in  which  politics  is  written  about,""  Ms  Jowell  added.  ""There's  room  for  everybody.  We  serve  the  country  better  if  we  make  room  for  all  the  talent.""  A  Labour  source  told  the  Sunday  Times  Mr  Campbell  would  ""effectively  front""  the  election  media  campaign  but  said  he  would  be  given  no  formal  title.  |||    Labour  strategists  told  the  paper  he  would  be  ""set  loose""  on  Conservative  leader  Michael  Howard  in  attacking  his  party's  economic  record  when  it  was  in  power.  ""They  used  pictures  from  the  1970s  in  the  1992  campaign  to  remind  people  of  the  winter  of  discontent  -  and  now  it's  our  turn,""  the  source  told  the  paper.  ""Making  Michael  Howard  leader  gives  us  an  unmissable  opportunity  to  remind  people  what  it  was  like  to  pay  mortgage  rates  of  15%  even  if  it  was  more  than  a  decade  ago.""  Mr  Campbell  was  at  the  centre  of  the  government's  row  with  BBC  over  Andrew  Gilligan's  story  about  the  Iraq  weapons  dossier.  The  Hutton  inquiry  cleared  him  of  ""sexing  up""  the  dossier  in  the  run-up  to  the  Iraq  war.  Since  leaving  Downing  Street,  he  has  toured  the  country  with  his  one  man  show,  An  Audience  With  Alastair  Campbell  and  presented  a  number  of  interview  programmes  for  Channel  4." 

0	"Qantas  considers  offshore  option  |||    Australian  airline  Qantas  could  transfer  as  many  as  7,000  jobs  out  of  its  home  country  as  it  seeks  to  save  costs,  according  to  newspaper  reports.  |||    Chief  executive  Geoff  Dixon  was  quoted  by  The  Australian  newspaper  as  saying  the  carrier  could  no  longer  afford  to  remain  ""all-Australian"".  Unions  criticised  the  possible  move  -  which  may  affect  cabin  and  maintenance  staff  -  saying  Qantas  was  profitable.  More  than  90%  of  the  airline's  staff  are  based  in  Australia.  |||    Qantas  confirmed  it  was  looking  at  whether  it  might  recruit  and  source  products  overseas  -  potentially  through  joint  ventures  -  but  said  it  would  continue  to  create  jobs  in  Australia.  |||    Despite  making  a  record  Australian  dollars  648m  ($492m)  profit  last  year,  Qantas  has  argued  that  it  needs  to  make  considerable  savings  if  it  is  to  remain  competitive.  ""We're  going  to  have  to  get  the  lowest  cost  structure  we  can  and  that  willmean  sourcing  things  more  and  more  from  overseas,""  the  newspaper  quoted  Qantas  chief  executive  Geoff  Dixon  as  saying.  Early  this  year,  Qantas  increased  the  number  of  flight  attendants  based  in  London  from  370  to  870.  If  Qantas  were  to  follow  the  lead  of  other  airlines  moving  staff  'offshore'  7,000  jobs  could  shift  overseas,  the  newspaper  reported.  In  a  statement,  Qantas  said  it  was  looking  to  build  its  operations  overseas.  However,  it  stressed  this  would  not  result  in  large  scale  redundancies  in  its  home  market,  where  most  of  its  35,000  staff  are  employed.  ""We  are  totally  committed  to  continuing  to  grow  jobs  in  Australia,""  Mr  Dixon  said.  ""We  are,  however,  operating  in  a  global  market  and  there  is  no  room  for  complacency  simply  because  we  are  currently  profitable  and  successful.""  |||    Unions  reacted  angrily  to  the  reported  disclosure,  arguing  that  Qantas  was  profitable  and  did  not  need  to  take  such  action.  ""We  could  understand  if  Qantas  was  a  struggling  airline  about  to  go  under,""  Michael  Mijatov,  international  division  secretary  of  the  Flight  Attendants  Association,  told  Agence  France  Presse.  ""Qantas  announced  a  record  profit  last  year  and  is  on  course  this  year  for  an  even  greater  profit  so  it  is  totally  unnecessary.""  In  an  effort  to  meet  the  challenge  posed  by  low  cost  carriers,  Qantas  sought  a  tie-up  with  Air  New  Zealand  last  year  However,  the  deal  was  thrown  out  by  the  New  Zealand  High  Court  on  competition  grounds." 

0	"Manufacturing  recovery  'slowing'  |||    UK  manufacturing  grew  at  its  slowest  pace  in  one-and-a-half  years  in  January,  according  to  a  survey.  |||    The  Chartered  Institute  of  Purchasing  and  Supply  (CIPS)  said  its  purchasing  manager  index  (PMI)  fell  to  51.8  from  a  revised  53.3  in  December.  But,  despite  missing  forecasts  of  53.7,  the  PMI  number  remained  above  50  -  indicating  expansion  in  the  sector.  The  CIPS  said  that  the  strong  pound  had  dented  exports  while  rising  oil  and  metals  prices  had  kept  costs  high.  |||    The  survey  added  that  rising  input  prices  and  cooling  demand  had  deterred  factory  managers  from  hiring  new  workers  in  an  effort  to  cut  costs.  That  triggered  the  second  successive  monthly  fall  in  the  CIPS  employment  index  to  48.3  -  its  lowest  level  since  June  2003.  The  survey  is  more  upbeat  than  official  figures  -  which  suggest  that  manufacturing  is  in  recession  -  but  analysts  said  the  survey  did  suggest  that  the  manufacturing  recovery  was  running  out  of  steam.  ""It  appears  that  the  UK  is  in  a  two-tier  economy  again,""  said  Prebon  Yamane  economist  Lena  Komileva.  ""You  have  weakness  in  manufacturing,  which  I  think  would  concern  policymakers  at  the  Bank  of  England.""" 

1	"Holmes  wins  '2004  top  TV  moment'  |||    Sprinter  Kelly  Holmes'  Olympic  victory  has  been  named  the  top  television  moment  of  2004  in  a  BBC  poll.  |||    Holmes'  800m  gold  medal  victory  beat  favourite  moments  from  drama,  comedy  and  factual  programmes,  as  voted  by  television  viewers.  Natasha  Kaplinsky's  Strictly  Come  Dancing  win  was  top  entertainment  moment  and  a  Little  Britain  breast  feeding  sketch  won  the  comedy  prize.  The  2004  TV  Moments  will  be  shown  on  BBC  One  at  2000  GMT  on  Wednesday.  Double  gold  medal  winner  Holmes  topped  the  best  sports  moment  category,  beating  Maria  Sharapova's  Wimbledon  triumph  and  Matthew  Pinsent's  rowing  victory  at  the  Olympics.  |||    She  then  went  on  to  take  the  overall  prize  of  Golden  TV  Moment.  The  sight  of  former  royal  correspondent  Jennie  Bond  with  dozens  of  rats  crawling  over  her  in  ITV's  I'm  a  Celebrity  Get  Me  Out  of  Here  was  named  best  factual  entertainment  moment.  Michael  Buerk's  return  to  Ethiopia,  20  years  after  originally  reporting  its  famine,  topped  the  factual  category  for  BBC  programme  This  World.  Long-running  soap  EastEnders  won  the  best  popular  drama  moment  title  when  character  Dot  confided  in  Den  Watts  that  she  was  unwell." 

0	"Monsanto  fined  $1.5m  for  bribery  |||    The  US  agrochemical  giant  Monsanto  has  agreed  to  pay  a  $1.5m  (£799,000)  fine  for  bribing  an  Indonesian  official.  |||    Monsanto  admitted  one  of  its  employees  paid  the  senior  official  two  years  ago  in  a  bid  to  avoid  environmental  impact  studies  being  conducted  on  its  cotton.  In  addition  to  the  penalty,  Monsanto  also  agreed  to  three  years'  close  monitoring  of  its  business  practices  by  the  American  authorities.  It  said  it  accepted  full  responsibility  for  what  it  called  improper  activities.  |||    A  former  senior  manager  at  Monsanto  directed  an  Indonesian  consulting  firm  to  give  a  $50,000  bribe  to  a  high-level  official  in  Indonesia's  environment  ministry  in  2002.  The  manager  told  the  company  to  disguise  an  invoice  for  the  bribe  as  ""consulting  fees"".  |||    Monsanto  was  facing  stiff  opposition  from  activists  and  farmers  who  were  campaigning  against  its  plans  to  introduce  genetically-modified  cotton  in  Indonesia.  Despite  the  bribe,  the  official  did  not  authorise  the  waiving  of  the  environmental  study  requirement.  Monsanto  also  has  admitted  to  paying  bribes  to  a  number  of  other  high-ranking  officials  between  1997  and  2002.  |||    The  chemicals-and-crops  firm  said  it  became  aware  of  irregularities  at  a  Jakarta-based  subsidiary  in  2001  and  launched  an  internal  investigation  before  informing  the  US  Department  of  Justice  and  the  Securities  and  Exchange  Commission  (SEC).  Monsanto  faced  both  criminal  and  civil  charges  from  the  Department  of  Justice  and  the  SEC.  ""Companies  cannot  bribe  their  way  into  favourable  treatment  by  foreign  officials,""  said  Christopher  Wray,  assistant  US  attorney  general.  Monsanto  has  agreed  to  pay  $1m  to  the  Department  of  Justice,  adopt  internal  compliance  measures,  and  co-operate  with  continuing  civil  and  criminal  investigations.  It  is  also  paying  $500,000  to  the  SEC  to  settle  the  bribe  charge  and  other  related  violations.  Monsanto  said  it  accepted  full  responsibility  for  its  employees'  actions,  adding  that  it  had  taken  ""remedial  actions  to  address  the  activities  in  Indonesia""  and  had  been  ""fully  co-operative""  throughout  the  investigative  process." 

2	"Blair  moves  to  woo  Jewish  voters  |||    Tony  Blair  has  pledged  to  ""never,  ever,  ever""  attack  Tory  leader  Michael  Howard  over  his  Jewish  beliefs.  |||    The  prime  minister  told  the  Jewish  Chronicle:  ""If  you  look  at  what  I  do,  I  attack  Michael  Howard  politically.""  Mr  Blair  also  distanced  himself  from  recent  Labour  campaign  posters  featuring  Mr  Howard,  which  critics  claimed  were  ""anti-Semitic"".  These  were  ""not  intended  to  cause  any  offence  to  anyone  on  the  Jewish  community,""  Mr  Blair  insisted.  |||    One  poster  depicted  Mr  Howard  and  his  shadow  chancellor  Oliver  Letwin,  who  is  also  Jewish,  as  flying  pigs.  Another  pictured  the  Tory  leader  swinging  a  pocket  watch  on  a  chain,  which  critics  said  echoed  the  Jewish  money  lender  Shylock  in  Shakespeare's  Merchant  of  Venice.  |||    Others  compared  the  image  to  the  character  Fagin  in  Charles  Dickens'  Oliver  Twist.  Labour  has  since  taken  the  designs  of  its  website,  saying  members  had  preferred  other  designs.  During  his  interview  with  the  Jewish  Chronicle,  Mr  Blair  said:  ""I've  been  a  very  strong  supporter  of  the  Jewish  community  and  Israel,  and  will  always  be  so.""  Pressed  on  whether  he  would  draw  attention  to  Mr  Howard's  Jewish  beliefs  in  an  attempt  to  attract  Muslim  support,  he  replied:  ""The  idea  that  I  would  allow  anybody  to  make  such  a  charge  is  outrageous.  It's  untrue.  ""If  you  look  what  I  do,  I  attack  Michael  Howard  politically.  I  would  never,  ever,  ever  attack  him  on  that  basis.""  |||    Mr  Blair  also  defended  his  party's  attitude  towards  the  Jewish  community,  pointing  out  that  it  was  his  government  that  had  introduced  the  Holocaust  Memorial  Day.  He  added  that  Labour  also  aggressively  fought  all  forms  of  racism.  |||    Neither  the  Conservatives  nor  the  Liberal  Democrats  wished  to  comment  on  Mr  Blair's  words.  The  prime  minister  was  speaking  as  London's  Labour  mayor  Ken  Livingstone  remains  embroiled  in  a  row  over  comments  he  made  to  a  Jewish  reporter  from  the  city's  Evening  Standard  newspaper.  Mr  Blair  repeated  calls  for  the  mayor  to  apologise  for  likening  the  reporter,  Oliver  Finegold,  to  a  concentration  camp  guard.  Mr  Livingstone  ""should  have  withdrawn  the  comment  immediately""  once  he  realised  the  journalist  was  Jewish,  said  Mr  Blair.  ""I'm  sure  that  is  what  in  truth  he  wants  to  do.  Well,  he  should  do  it.""  Mr  Livingstone  has  said  he  could  not  sincerely  say  sorry  for  the  comments  he  made,  and  claims  he  has  been  targeted  by  the  newspaper.  He  conceded  his  comments  may  have  been  offensive  but  were  not  racist,  and  said  earlier  this  week  he  would  not  apologise  even  if  Mr  Blair  asked." 

1	"Film  row  over  Pirates  'cannibals'  |||    Plans  to  portray  Dominica's  Carib  Indians  as  cannibals  in  the  sequel  to  hit  film  Pirates  of  the  Caribbean  have  been  criticised  by  the  group's  chief.  |||    Carib  Chief  Charles  Williams  said  talks  with  Disney's  producers  revealed  there  was  ""a  strong  element  of  cannibalism  in  the  script  which  cannot  be  removed"".  The  Caribbean  island's  government  said  Disney  planned  to  film  in  Dominica.  The  Caribs  have  long  denied  their  ancestors  practised  cannibalism.  Disney  was  unavailable  for  comment.  ""Our  ancestors  stood  up  against  early  European  conquerors  and  because  they  stood  up...we  were  labelled  savages  and  cannibals  up  to  today,""  said  Mr  Williams.  |||    ""This  cannot  be  perpetuated  in  movies.""  Shooting  on  the  sequel  is  expected  to  begin  in  April,  with  hundreds  of  Dominicans  applying  to  be  extras  in  the  movie.  |||    About  3,000  Caribs  live  on  the  island  of  Dominica,  which  has  a  population  of  70,000.  Many  Caribs  were  killed  by  disease  and  war  during  colonisation  up  to  the  1600s.  Mr  Williams  said  he  had  received  support  from  indigenous  groups  around  the  world  in  his  efforts  to  have  cannibalism  references  removed  from  the  film.  But  he  admitted  there  were  some  members  of  the  Carib  council  who  did  not  support  the  campaign.  He  said  some  did  not  ""understand  our  history,  they  are  weak  and  are  not  committed  to  the  cause  of  the  Carib  people"".  The  first  Pirates  of  the  Caribbean  film  took  $305m  (£162m)  at  the  box  office  in  the  US  alone.  The  cast  and  crew  are  to  work  on  two  sequels  back-to-back,  with  the  first  to  be  released  in  2006." 

0	"India  seeks  to  boost  construction  |||    India  has  cleared  a  proposal  allowing  up  to  100%  foreign  direct  investment  in  its  construction  sector.  |||    Kamal  Nath,  Commerce  and  Industry  Minister,  announced  the  decision  in  Delhi  on  Thursday  following  a  cabinet  meeting.  Analysts  say  improving  India's  infrastructure  will  boost  foreign  investment  in  other  sectors  too.  The  Indian  government's  decision  has  spread  good  cheer  in  the  construction  sector,  according  to  some  Indian  firms.  |||    A  spokesman  for  DLF  Builders,  Dr  Vancheshwar,  told  the  BBC  this  will  mean  ""better  offerings""  for  consumers  as  well  as  builders.  He  said  the  firm  will  benefit  from  world  class  ""strategic  partnerships,  design  expertise  and  technology,  while  consumers  will  have  better  choice.""  |||    The  government  proposal  states  that  foreign  investment  of  up  to  100%  will  be  allowed  on  the  'automatic  route'  in  the  construction  sector,  on  projects  including  housing,  hotels,  resorts,  hospitals  and  educational  establishments.  The  automatic  route  means  that  construction  companies  need  only  get  one  set  of  official  approvals  and  do  not  need  to  gain  clearance  from  the  Foreign  Investment  Promotion  Board,  which  can  be  bureaucratic.  The  government  hopes  its  new  policy  will  create  employment  for  construction  workers,  and  benefit  steel  and  brick-making  industries.  |||    Mr  Nath  also  announced  plans  to  allow  foreign  investors  to  develop  a  smaller  area  of  any  land  they  acquired.  ""Foreign  investors  can  enter  any  construction  development  area,  be  it  to  build  resorts,  townships  or  commercial  premises  but  they  will  have  to  construct  at  least  50,000  square  meters  (538,000  square  feet)  within  a  specific  timeframe,""  said  Mr  Nath,  without  specifying  the  timeframe.  Previously  foreign  investors  had  to  develop  a  much  larger  area,  discouraging  some  from  entering  the  Indian  market.  This  measure  is  designed  to  discourage  foreign  investors  from  buying  and  selling  land  speculatively,  without  developing  it.  Anshuman  Magazine,  managing  director,  of  CB  Richard  Ellis  -  an  international  real  estate  company  -  told  the  BBC  this  was  ""a  big  positive  step.""  |||    However,  Chittabrata  Majumdar,  general  secretary  of  the  Centre  of  Indian  Trade  Unions  (CITU),  said  allowing  FDI  in  the  country  is  compromising  India's  own  ""self  reliance"".  He  said,  ""No  country  can  develop  on  the  basis  of  foreign  investment  alone.""  Mr  Majumdar  also  said  an  assessment  should  be  made  as  to  whether  foreign  investment  is  indeed  beneficial  to  the  country  -  in  terms  of  employment  and  money  generated  -  or  just  another  way  of  international  companies  filling  their  deep  pockets." 

1	"Stallone  evicted  from  Big  Brother  |||    Jackie  Stallone,  mother  of  actor  Sylvester,  has  become  the  first  star  to  be  evicted  from  Celebrity  Big  Brother.  |||    She  and  John  McCririck  faced  the  public  vote  on  Friday  -  67%  of  people  voted  to  keep  the  racing  pundit  in  the  house.  Stallone,  71,  appeared  not  to  have  enjoyed  her  time  in  the  house  saying:  ""I'm  a  total  wreck,  I  need  a  vacation,  this  was  a  nightmare"".  But  she  was  pleased  to  have  patched  things  up  with  actress  Brigitte  Nielsen,  her  former  daughter-in-law.  ""That  alone  was  worth  $1m,""  she  said.  Stallone  joined  the  Channel  4  show  on  Monday  as  a  surprise  for  Nielsen.  She  was  hot  favourite  to  be  evicted  first,  with  odds  of  1/4  to  leave.  |||    But  McCririck  has  made  some  enemies  with  his  outspoken  views  about  women.  Ladbrokes  spokesman  Warren  Lush  said:  ""We  may  have  underestimated  the  power  of  the  anti-McCririck  brigade,  but  it's  so  hard  to  call  with  him,  there  are  people  out  there  who  either  love  him  or  hate  him,  there  is  no  middle  ground.""  The  bookmakers  have  made  former  Happy  Mondays  dancer  Bez  favourite  to  win  the  show  at  7/4,  while  Blazin'  Squad  singer  Kenzie  is  second  at  2/1.  ""Bez  has  wooed  the  viewers  and  looks  the  one  to  beat,  he's  kept  his  nose  clean  and  doesn't  take  anything  too  seriously,""  Mr  Lush  said.  Earlier  on  Friday  15  protesters  from  the  Fathers  4  Justice  campaign  group  were  arrested  after  entering  the  Big  Brother  compound  at  0300  GMT  and  throwing  fireworks.  Feminist  icon  Germaine  Greer  quit  the  show  earlier  in  the  week  over  what  she  called  ""bullying""  tactics  used  by  the  programme's  producers.  The  show  is  currently  attracting  an  average  audience  of  about  4.2  million  viewers  a  night." 

1	"Early  Elvis  recordings  go  on  sale  |||    Some  of  Elvis  Presley's  earliest  recordings  -  including  takes  of  All  Shook  Up  -  are  going  under  the  hammer  on  Sunday  at  a  Los  Angeles  auction.  |||    The  six  unedited  reel-to-reel  tapes  -  which  were  owned  by  the  engineer  who  recorded  them  -  are  valued  at  up  to  $50,000  (£29,000).  Highlights  of  the  two  hour-long  collection  will  get  their  public  debut  at  Bonhams  auction  house  on  Saturday.  The  RCA  tapes  date  from  September  1956  to  September  1957.  The  ""pre-masters""  include  a  take  of  Jailhouse  Rock,  religious  songs,  material  for  his  first  Christmas  album,  and  banter  between  Presley,  members  of  his  band  and  engineer  Thorne  Nogar.  |||    ""We've  had  them  for  a  lot  of  years,  and  I  think  the  people  should  enjoy  them,""  Nogar's  son  Stephen,  57,  said.  ""And  frankly,  we  could  use  the  money.""  Nogar,  who  died  in  1994  aged  72,  always  used  to  make  two  tapes  of  sessions  as  a  back-up  in  case  RCA  producers  wanted  to  make  late  changes  to  songs.  ""He  called  them  his  ass-saver  tapes,""  his  son  said.  The  quality  is  said  to  be  noticeably  crisper  than  that  of  a  new  vinyl  record.  Because  the  family  does  not  own  the  copyright  to  the  music,  the  tapes  can  only  be  sold  for  ""personal  enjoyment""  and  they  cannot  be  copied  for  commercial  gain." 

1	"Fockers  retain  film  chart  crown  |||    Comedy  Meet  The  Fockers  has  held  on  to  the  number  one  spot  at  the  North  American  box  office  for  a  second  week.  |||    It  took  $42.8m  (£23.7m)  at  the  weekend,  making  its  overall  takings  more  than  $163m  (£90m)  in  12  days,  according  to  studio  estimates.  It  took  $19.1m  (£9.9m)  on  Christmas  Day  alone,  the  highest  takings  on  that  day  in  box  office  history.  The  sequel  to  the  Ben  Stiller  comedy  Meet  The  Parents  stars  Robert  De  Niro,  Dustin  Hoffman  and  Barbra  Streisand.  The  success  of  Meet  the  Fockers  could  help  produce  record  box  office  revenue  for  2004,  said  Paul  Dergarabedian,  president  of  the  industry's  tracker  Exhibitor  Relations.  ""We've  had  a  much  stronger  than  anticipated  final  week  of  the  year  that  helped  the  industry  end  on  a  high  note,""  said  Mr  Dergarabedian.  |||    Meet  the  Fockers  also  broke  the  box  office  records  for  the  most  money  taken  on  New  Year's  Eve,  when  it  made  $12.2m  (£6.2m),  and  New  Year's  Day,  when  it  took  $18m  (£9.4m).  The  previous  New  Year's  Eve  record  was  set  in  2000  by  Cast  Away  with  $8.5m  (£4.5m).  The  Lord  of  the  Rings:  The  Return  of  the  King  had  held  the  New  Year's  Day  title  with  $12.8m  (£6.7m).  However,  Christmas  takings  were  down  26.5%  on  2003's  figures  -  which  was  blamed  on  Christmas  falling  over  a  weekend  this  year.  This  weekend's  top  12  films  took  an  estimated  $125.4m  (£65.8m),  a  4.3%  increase  on  the  same  weekend  last  year.  But  there  were  no  major  releases  last  week  to  provide  competition  to  Meet  the  Fockers  or  Lemony  Snicket's  A  Series  of  Unfortunate  Events,  which  finished  in  second  place  with  $14.7m  (£7.7m).  The  Aviator,  starring  Leonardo  DiCaprio  as  Howard  Hughes,  ended  up  in  third  position  after  taking  $11.2m  (£5.9m).  Comedy  Fat  Albert  -  co-written  by  Bill  Cosby  -  moved  down  the  chart  to  fourth  place  after  taking  $10.7m  (£5.6m)." 

0	"Oil  rebounds  from  weather  effect  |||    Oil  prices  recovered  in  Asian  trade  on  Tuesday,  after  falling  in  New  York  on  milder  winter  weather  across  the  US.  |||    With  winter  temperatures  staying  relatively  high  in  the  northern  US,  a  barrel  of  light  crude  ended  Monday  down  $1.33  to  $42.12.  However  crude  prices  have  rebounded  in  Asia,  rising  to  $42.30  a  barrel  for  February  delivery.  In  London,  trading  of  Brent  crude  was  suspended  for  a  public  holiday,  but  the  price  fell  to  $39.20  in  the  Far  East.  |||    With  milder  temperatures  expected  to  continue  in  the  northern  parts  of  the  US  over  the  next  few  days  at  least,  analysts  have  said  the  price  of  oil  may  fall  further  -  even  if  the  decline  was  only  temporary.  ""Weather  has  been  the  Achilles'  heel  of  this  market,""  said  ABN  AMRO  analyst  John  Brady.  ""But  it  is  winter  in  the  northeast.  Eventually  we'll  get  another  cold  blast.""  Despite  a  fall  of  more  than  $12  a  barrel  from  the  record  highs  reached  in  late  October,  the  price  of  crude  oil  remains  almost  30%  higher  than  year-ago  levels.  Prices  rose  last  week  after  militant  attacks  in  Riyadh,  the  capital  of  Saudi  Arabia,  briefly  renewed  fears  that  the  supply  chain  might  be  broken  in  the  world's  leading  crude  exporter.  ""The  market  was  panicked  but  fears  essentially  evaporated...  since  there  was  no  follow-up,""  said  Deborah  White,  senior  economist  for  energy  at  SG  Securities  in  Paris." 

2	"Brown  names  16  March  for  Budget  |||    Chancellor  Gordon  Brown  will  deliver  his  Budget  to  the  House  of  Commons  on  16  March,  the  Treasury  has  announced.  |||    The  Budget,  likely  to  be  the  last  before  the  General  Election,  will  be  at  about  1230  GMT  on  that  Wednesday,  just  after  Prime  Minister's  question  time.  The  annual  event  is  when  the  chancellor  outlines  the  government's  taxation  and  broader  economic  predictions.  The  Tories  say  it  is  likely  the  Budget  will  contain  measures  to  attract  votes.  The  election  is  expected  on  5  May.  |||    Next  month's  Budget  will  be  Mr  Brown's  ninth  since  Labour  came  to  power  in  1997.  If  a  May  election  is  called,  there  could  be  as  little  as  18  days  between  the  Budget  and  the  announcement  of  a  date  for  the  election.  A  shortened  Finance  Bill  would  have  to  be  rushed  through  Parliament  with  all-party  support  to  allow  the  Government  to  continue  collecting  revenue.  |||    The  full  Finance  Bill,  with  the  Budget  measures  in  it,  would  then  be  returned  to  the  Commons  after  the  election,  if  Labour  secures  another  term  in  office.  Tory  shadow  chancellor  Oliver  Letwin  said:  ""We  can  be  sure  of  two  things:  the  Budget  will  contain  measures  to  attract  votes,  and  it  will  not  contain  the  £8  billion  of  tax  rises  which  independent  experts  say  are  inevitable  if  Labour  wins  the  election.""  As  Mr  Brown  announced  the  Budget  date  in  a  short  ministerial  statement,  accountancy  firm  Ernst  &  Young  urged  him  to  put  politics  aside  and  focus  on  the  long-term  requirements  of  the  economy.  ""In  the  Budgets  that  were  given  immediately  before  the  last  six  elections,  taxes  were  cut  by  the  incumbent  chancellor  and,  in  many  cases,  taxes  were  increased  soon  after  the  election  result,""  said  Aidan  O'Carroll,  E&Y's  UK  head  of  tax." 

